asset_id,driver_rank,feature,feature_value,risk_contribution_log_time,direction
86932,1,length_m,11.2594,-1.6301383972167969,reduces risk
86932,2,age_years,56.5049,0.3616137206554413,raises risk
86932,3,pressure_zone,KIT 5,-0.2905609726003604,reduces risk
86934,1,material,PVC,-0.5638824593152094,reduces risk
86934,2,age_years,23.5871,-0.2993135452270508,reduces risk
86934,3,length_m,67.0582,0.07320323586463928,raises risk
68290,1,length_m,225.705,0.7353731393814087,raises risk
68290,2,material,PVC,-0.4172303271589044,reduces risk
68290,3,pressure_zone,KIT 5,0.1574582950270269,raises risk
86936,1,length_m,7.20516,-1.1370044946670532,reduces risk
86936,2,age_years,23.5871,-0.5590940117835999,reduces risk
86936,3,material,PVC,-0.3616969773247547,reduces risk
74870,1,age_years,19.587,-0.5778711438179016,reduces risk
74870,2,material,PVC,-0.422338493513962,reduces risk
74870,3,pressure_zone,KIT 4,0.10031761116260896,raises risk
86938,1,length_m,3.04733,-1.6081615686416626,reduces risk
86938,2,pressure_zone,KIT 6,0.3695266860740958,raises risk
86938,3,age_years,51.0017,0.131902277469635,raises risk
86940,1,length_m,112.567,0.47219783067703247,raises risk
86940,2,pressure_zone,KIT 6,0.1514068894975935,raises risk
86940,3,age_years,48.0859,0.13621355593204498,raises risk
86942,1,pressure_zone,KIT 6,0.1929111490098876,raises risk
86942,2,pipe_size,150,0.11968248337507248,raises risk
86942,3,length_m,189.73,0.114594466984272,raises risk
86944,1,length_m,1.21933,-2.3791797161102295,reduces risk
86944,2,age_years,48.0859,-0.30973464250564575,reduces risk
86944,3,pressure_zone,KIT 6,0.29407403030927526,raises risk
86946,1,age_years,48.0859,0.1809455305337906,raises risk
86946,2,pressure_zone,KIT 6,0.15263269533897983,raises risk
86946,3,length_m,122.943,0.11449816823005676,raises risk
4800,1,age_years,51.0017,0.3543434739112854,raises risk
4800,2,length_m,226.349,0.31649747490882874,raises risk
4800,3,pressure_zone,KIT 6,0.22075638295791578,raises risk
86948,1,length_m,7.4589,-1.3073725700378418,reduces risk
86948,2,age_years,20.5863,-0.7676340937614441,reduces risk
86948,3,pressure_zone,KIT 2W,-0.5788705536724592,reduces risk
72240,1,age_years,20.5863,-0.7567850947380066,reduces risk
72240,2,pressure_zone,KIT 2W,-0.6760127650668437,reduces risk
72240,3,length_m,41.1943,-0.28600427508354187,reduces risk
19100,1,material,CI,0.310502077692945,raises risk
19100,2,age_years,61.6714,0.2617238759994507,raises risk
19100,3,pipe_size,300,-0.21620438992977142,reduces risk
86950,1,length_m,1.99524,-1.6854121685028076,reduces risk
86950,2,pipe_size,300,-0.33111125230789185,reduces risk
86950,3,material,CI,0.26359258613956627,raises risk
70920,1,material,PVC,-0.44413022805019864,reduces risk
70920,2,age_years,20.9997,-0.2949707508087158,reduces risk
70920,3,length_m,66.1295,0.16334444284439087,raises risk
69830,1,material,CPP,-1.2997415800091403,reduces risk
69830,2,length_m,182.431,0.7653356194496155,raises risk
69830,3,age_years,22.5877,-0.3049836754798889,reduces risk
71330,1,material,PVC,-0.34905868981513777,reduces risk
71330,2,age_years,21.5857,-0.24055080115795135,reduces risk
71330,3,length_m,133.631,0.18434128165245056,raises risk
86952,1,length_m,4.41677,-1.4779223203659058,reduces risk
86952,2,age_years,31.5872,-0.47507333755493164,reduces risk
86952,3,pressure_zone,KIT 2W,-0.4658370128927345,reduces risk
9660,1,age_years,31.5872,-0.6150048971176147,reduces risk
9660,2,pressure_zone,KIT 2W,-0.4651833324787731,reduces risk
9660,3,length_m,147.363,0.319777250289917,raises risk
86954,1,length_m,24.8778,-1.180295705795288,reduces risk
86954,2,age_years,31.5872,-0.7235005497932434,reduces risk
86954,3,pressure_zone,KIT 2W,-0.5150745859464223,reduces risk
66000,1,length_m,5.85761,-1.5761852264404297,reduces risk
66000,2,material,DI,-0.11336320139162126,reduces risk
66000,3,pipe_size,200,0.10165829956531525,raises risk
64160,1,length_m,6.59582,-0.6558433175086975,reduces risk
64160,2,age_years,35.4203,-0.2228114753961563,reduces risk
64160,3,material,DI,-0.1688752407389984,reduces risk
11030,1,past_break_count,2,0.8401357531547546,raises risk
11030,2,years_since_last_break,11.8141,-0.27671789191663265,reduces risk
11030,3,material,CI,0.1691265522604226,raises risk
23110,1,length_m,35.1001,-0.8238062262535095,reduces risk
23110,2,pipe_size,300,-0.20509663224220276,reduces risk
23110,3,age_years,34.588,-0.1661253273487091,reduces risk
86958,1,length_m,4.5283,-1.6578288078308105,reduces risk
86958,2,age_years,61.0006,0.5448845028877258,raises risk
86958,3,pipe_size,300,-0.3159625828266144,reduces risk
65360,1,length_m,26.4792,-0.9193230271339417,reduces risk
65360,2,age_years,61.0006,0.7384201288223267,raises risk
65360,3,pipe_size,300,-0.3121662735939026,reduces risk
69500,1,length_m,21.3652,-1.0762397050857544,reduces risk
69500,2,age_years,22.5877,-0.30541056394577026,reduces risk
69500,3,material,PVC,-0.22755590478845988,reduces risk
22840,1,age_years,31.8391,-0.7732651233673096,reduces risk
22840,2,material,CI,0.49889661653651274,raises risk
22840,3,pipe_size,300,-0.3046233654022217,reduces risk
14460,1,pipe_size,450,-0.7073876857757568,reduces risk
14460,2,length_m,250.219,0.3947979509830475,raises risk
14460,3,age_years,47.0016,-0.2814403474330902,reduces risk
36930,1,pipe_size,450,-0.7469249963760376,reduces risk
36930,2,length_m,194.4,0.5231500267982483,raises risk
36930,3,age_years,53.2523,0.15165244042873383,raises risk
86960,1,length_m,6.54582,-0.7443721890449524,reduces risk
86960,2,material,PVC,-0.3813196932132996,reduces risk
86960,3,pressure_zone,KIT 5,-0.2084473478316795,reduces risk
40290,1,material,PVC,-0.5864290525314573,reduces risk
40290,2,age_years,33.0849,-0.09127143770456314,reduces risk
40290,3,length_m,76.4248,-0.084754079580307,reduces risk
86962,1,length_m,5.48023,-1.1634453535079956,reduces risk
86962,2,age_years,60.5871,0.5139542818069458,raises risk
86962,3,pipe_size,300,-0.34867456555366516,reduces risk
61895,1,age_years,60.5871,0.7887455224990845,raises risk
61895,2,length_m,175.032,0.5493499636650085,raises risk
61895,3,material,DI,0.2525436135692871,raises risk
86964,1,length_m,12.493,-0.6633442640304565,reduces risk
86964,2,material,CI,0.36081367189399316,raises risk
86964,3,years_since_last_break,missing,0.08837212016806006,raises risk
13690,1,material,CI,0.45447582645647344,raises risk
13690,2,length_m,82.3699,0.4402361214160919,raises risk
13690,3,age_years,68.0014,0.28760960698127747,raises risk
86968,1,length_m,0.653996,-2.1922075748443604,reduces risk
86968,2,material,CI,0.38802636673426605,raises risk
86968,3,age_years,68.0014,-0.12457838654518127,reduces risk
86970,1,length_m,12.9971,-0.8445244431495667,reduces risk
86970,2,age_years,40.0008,-0.25427621603012085,reduces risk
86970,3,pipe_size,150,0.10729743540287018,raises risk
23100,1,age_years,40.0008,-0.20249737799167633,reduces risk
23100,2,pipe_size,150,0.14919759333133698,raises risk
23100,3,material,DI,-0.13877557633895776,reduces risk
86972,1,length_m,4.40315,-1.5294089317321777,reduces risk
86972,2,age_years,20.5863,-0.584961473941803,reduces risk
86972,3,material,PVC,-0.21059371981027653,reduces risk
86974,1,length_m,13.421,-0.6275503039360046,reduces risk
86974,2,material,CI,0.38866179575779825,raises risk
86974,3,age_years,74.0029,-0.23248764872550964,reduces risk
86976,1,length_m,8.29804,-1.214673638343811,reduces risk
86976,2,material,CI,0.3767760655282473,raises risk
86976,3,age_years,74.0029,-0.3224690854549408,reduces risk
24040,1,past_break_count,1,0.36042770743370056,raises risk
24040,2,age_years,74.0029,-0.33605292439460754,reduces risk
24040,3,material,CI,0.2831664093864674,raises risk
86978,1,length_m,7.13074,-0.7080191373825073,reduces risk
86978,2,age_years,39.5874,-0.1670989841222763,reduces risk
86978,3,material,DI,-0.15842862726640305,reduces risk
33110,1,length_m,141.66,0.19562792778015137,raises risk
33110,2,material,DI,-0.069791364188859,reduces risk
33110,3,past_break_count,0,-0.058320969343185425,reduces risk
86980,1,length_m,12.3409,-0.6997732520103455,reduces risk
86980,2,material,PVC,-0.3499394547070551,reduces risk
86980,3,age_years,32.0007,-0.20586976408958435,reduces risk
56760,1,material,PVC,-0.5086628767858201,reduces risk
56760,2,length_m,83.7321,-0.40544071793556213,reduces risk
56760,3,age_years,32.0007,-0.27308589220046997,reduces risk
86982,1,length_m,1.21387,-1.868648886680603,reduces risk
86982,2,age_years,32.0007,-0.3629332482814789,reduces risk
86982,3,material,PVC,-0.22928822453468456,reduces risk
86984,1,material,PVC,-0.5399261718994239,reduces risk
86984,2,length_m,74.2123,0.26413342356681824,raises risk
86984,3,age_years,32.0007,-0.2265494465827942,reduces risk
86986,1,material,PVC,-0.5341383145569125,reduces risk
86986,2,age_years,32.0007,-0.185630664229393,reduces risk
86986,3,length_m,67.9338,-0.13936558365821838,reduces risk
86988,1,length_m,9.90602,-1.003257155418396,reduces risk
86988,2,material,DI,-0.12890001330742962,reduces risk
86988,3,age_years,34.5058,-0.11341555416584015,reduces risk
86990,1,length_m,8.29389,-0.8561301827430725,reduces risk
86990,2,age_years,34.5058,-0.18607911467552185,reduces risk
86990,3,material,DI,-0.13968421655226848,reduces risk
4890,1,age_years,34.5058,-0.33179613947868347,reduces risk
4890,2,material,DI,-0.11689900730198133,reduces risk
4890,3,pipe_size,150,0.07739192247390747,raises risk
19810,1,length_m,120.52,0.9319912195205688,raises risk
19810,2,pressure_zone,BRIDGEPORT,-0.37093456263392,reduces risk
19810,3,material,DI,-0.25767930010988493,reduces risk
34900,1,past_break_count,3,1.2262357473373413,raises risk
34900,2,length_m,201.876,0.7317059636116028,raises risk
34900,3,material,CI,0.33919440754834795,raises risk
76677,1,material,PVC,-0.5425834625457355,reduces risk
76677,2,length_m,81.9005,0.4560346007347107,raises risk
76677,3,age_years,15.1105,-0.26994866132736206,reduces risk
60860,1,material,PVC,-0.3947099687757145,reduces risk
60860,2,length_m,18.3727,-0.34080544114112854,reduces risk
60860,3,age_years,28.5865,-0.2258807271718979,reduces risk
86992,1,length_m,2.30546,-2.0849688053131104,reduces risk
86992,2,pressure_zone,KIT 5,-0.46951890861964785,reduces risk
86992,3,age_years,40.1405,-0.16901244223117828,reduces risk
23880,1,length_m,97.2226,-0.4885932207107544,reduces risk
23880,2,age_years,40.1405,-0.19964167475700378,reduces risk
23880,3,pipe_size,200,0.1927768886089325,raises risk
86994,1,length_m,5.99548,-1.760570764541626,reduces risk
86994,2,pressure_zone,KIT 5,-0.42727011287934147,reduces risk
86994,3,age_years,40.1405,-0.23761452734470367,reduces risk
78880,1,age_years,94.0033,-0.9507349133491516,reduces risk
78880,2,material,CI,0.3942882458686654,raises risk
78880,3,years_since_last_break,missing,-0.08532323781400919,reduces risk
43680,1,length_m,42.8943,-0.4884399473667145,reduces risk
43680,2,material,PVC,-0.3674806724629889,reduces risk
43680,3,age_years,28.9999,-0.2537117302417755,reduces risk
77202,1,material,PVC,-0.5865799273124139,reduces risk
77202,2,age_years,14.1413,-0.34732019901275635,reduces risk
77202,3,pipe_size,150,-0.07129517197608948,reduces risk
86998,1,length_m,8.8256,-0.7467517256736755,reduces risk
86998,2,pressure_zone,KIT 2W,-0.5677117086634098,reduces risk
86998,3,age_years,28.3346,-0.3939913809299469,reduces risk
87000,1,pressure_zone,KIT 2W,-0.5880626193575154,reduces risk
87000,2,age_years,28.3346,-0.44910264015197754,reduces risk
87000,3,material,PVC,-0.37599144158230047,reduces risk
54870,1,length_m,194.836,0.660019040107727,raises risk
54870,2,age_years,31.1683,-0.48660150170326233,reduces risk
54870,3,material,PVC,-0.4759017937576573,reduces risk
87002,1,pressure_zone,KIT 2W,-0.6218538253197039,reduces risk
87002,2,material,PVC,-0.5436297910746362,reduces risk
87002,3,length_m,118.53,0.40153658390045166,raises risk
87004,1,length_m,6.38496,-0.758007824420929,reduces risk
87004,2,age_years,37.586,-0.24334044754505157,reduces risk
87004,3,material,DI,-0.15153161624402856,reduces risk
32990,1,length_m,123.085,0.16642694175243378,raises risk
32990,2,pipe_size,300,-0.122128926217556,reduces risk
32990,3,age_years,37.586,-0.10659291595220566,reduces risk
87006,1,length_m,11.4086,-1.158334493637085,reduces risk
87006,2,age_years,49.1673,0.08917032182216644,raises risk
87006,3,past_break_count,0,-0.06755297631025314,reduces risk
16100,1,age_years,49.1673,0.2006767988204956,raises risk
16100,2,past_break_count,0,-0.08718226104974747,reduces risk
16100,3,pipe_size,150,0.08382603526115417,raises risk
8730,1,material,CI,0.33962533453814103,raises risk
8730,2,length_m,48.0655,-0.25823578238487244,reduces risk
8730,3,past_break_count,0,-0.09531746804714203,reduces risk
87008,1,material,CI,0.40945079040466226,raises risk
87008,2,pipe_size,150,0.08688250184059143,raises risk
87008,3,age_years,66.0027,0.08214262872934341,raises risk
3980,1,age_years,61.0006,0.7928077578544617,raises risk
3980,2,material,DI,0.18086252028297167,raises risk
3980,3,pipe_size,150,0.10967002063989639,raises risk
87014,1,length_m,12.2021,-0.627539336681366,reduces risk
87014,2,age_years,24.5864,-0.45364928245544434,reduces risk
87014,3,material,PVC,-0.2952943620584847,reduces risk
87016,1,material,PVC,-0.4295469466705981,reduces risk
87016,2,length_m,126.079,-0.4046737253665924,reduces risk
87016,3,age_years,24.5864,-0.35253703594207764,reduces risk
67520,1,material,PVC,-0.4181037150665361,reduces risk
67520,2,length_m,144.317,0.2701781094074249,raises risk
67520,3,age_years,24.5864,-0.26275813579559326,reduces risk
87018,1,material,PVC,-0.45125550847660634,reduces risk
87018,2,age_years,24.5864,-0.2991862893104553,reduces risk
87018,3,length_m,139.212,-0.0977812334895134,reduces risk
87020,1,age_years,24.5864,-0.47141098976135254,reduces risk
87020,2,material,PVC,-0.31172172067090287,reduces risk
87020,3,length_m,12.3078,-0.12052205950021744,reduces risk
87022,1,length_m,1.5206,-2.473618984222412,reduces risk
87022,2,pressure_zone,KIT 6,0.3140537358558504,raises risk
87022,3,age_years,51.0017,-0.1236284151673317,reduces risk
43730,1,past_break_count,2,0.8427501916885376,raises risk
43730,2,length_m,219.028,-0.79167640209198,reduces risk
43730,3,age_years,51.0017,0.2535887360572815,raises risk
87024,1,length_m,8.02337,-1.4956575632095337,reduces risk
87024,2,age_years,51.0017,0.30162057280540466,raises risk
87024,3,past_break_count,0,-0.07140766829252243,reduces risk
87026,1,age_years,51.0017,0.5361032485961914,raises risk
87026,2,pressure_zone,KIT 6,0.22108086982916575,raises risk
87026,3,pipe_size,150,0.12336335331201553,raises risk
42290,1,length_m,113.964,0.760580837726593,raises risk
42290,2,age_years,51.0017,0.4918484091758728,raises risk
42290,3,pressure_zone,KIT 5,0.20518647565040737,raises risk
11720,1,past_break_count,2,0.9324578046798706,raises risk
11720,2,length_m,200.362,0.6322038769721985,raises risk
11720,3,material,CI,0.3107807128872082,raises risk
87028,1,length_m,7.77443,-1.61690092086792,reduces risk
87028,2,material,CI,0.3766009860228223,raises risk
87028,3,age_years,67.0021,-0.20061007142066956,reduces risk
27760,1,pressure_zone,KIT 6,-0.16105470464390237,reduces risk
27760,2,length_m,66.9988,0.12389782071113586,raises risk
27760,3,pipe_size,200,0.12157778441905975,raises risk
87030,1,length_m,10.8621,-1.218237280845642,reduces risk
87030,2,pressure_zone,KIT 6,-0.23198347186553292,reduces risk
87030,3,age_years,41.0002,0.08699143677949905,raises risk
27840,1,length_m,263.877,0.9634057879447937,raises risk
27840,2,material,CI,0.4549189981480595,raises risk
27840,3,pipe_size,200,0.18223705887794495,raises risk
87032,1,length_m,7.56824,-1.5784496068954468,reduces risk
87032,2,material,CI,0.35158619168942096,raises risk
87032,3,age_years,73.0008,-0.321624219417572,reduces risk
54520,1,material,PVC,-0.5283795725954405,reduces risk
54520,2,age_years,31.5872,-0.4664357900619507,reduces risk
54520,3,length_m,38.5066,-0.33361950516700745,reduces risk
87034,1,length_m,7.17692,-0.7629823088645935,reduces risk
87034,2,pipe_size,200,0.16852378845214844,raises risk
87034,3,material,DI,-0.08003422399269766,reduces risk
35170,1,length_m,95.74,0.7256067395210266,raises risk
35170,2,pipe_size,200,0.2548972964286804,raises risk
35170,3,age_years,44.2528,0.1106702983379364,raises risk
61280,1,material,PVC,-0.5274728195036005,reduces risk
61280,2,age_years,27.5872,-0.1617748886346817,reduces risk
61280,3,pressure_zone,KIT 2EA,-0.1501940507441759,reduces risk
87036,1,length_m,11.1426,-0.8738241195678711,reduces risk
87036,2,material,PVC,-0.2712043240717321,reduces risk
87036,3,age_years,27.5872,-0.18101051449775696,reduces risk
87040,1,material,PVC,-0.4522617742004513,reduces risk
87040,2,length_m,13.6678,-0.30944934487342834,reduces risk
87040,3,pressure_zone,KIT 5,0.18638262027525343,raises risk
44305,1,length_m,249.135,0.6095806360244751,raises risk
44305,2,material,PVC,-0.4699646509361628,reduces risk
44305,3,age_years,29.0985,0.1253511607646942,raises risk
87042,1,material,PVC,-0.505527255601919,reduces risk
87042,2,length_m,122.946,-0.06345196813344955,reduces risk
87042,3,pressure_zone,KIT 5,-0.06011665062396787,reduces risk
87044,1,material,PVC,-0.45655150046150084,reduces risk
87044,2,length_m,13.7992,-0.2945460379123688,reduces risk
87044,3,pressure_zone,KIT 5,0.19456029511638917,raises risk
